length,gc_content,blast_score,bit_score
1686,0.40213523131672596,1584.0,2926.21
1657,0.41460470730235366,1557.0,2876.35
1660,0.4126506024096386,1557.0,2876.35
1656,0.4148550724637681,1557.0,2876.35
1658,0.41556091676718937,1557.0,2876.35
1658,0.3986731001206273,1557.0,2876.35
1658,0.4028950542822678,1557.0,2876.35
1658,0.3968636911942099,1547.0,2857.89
1658,0.40048250904704463,1557.0,2876.35
1660,0.39759036144578314,1557.0,2876.35
1655,0.4012084592145015,1557.0,2876.35
1697,0.3906894519740719,1593.0,2942.83
1657,0.39167169583584793,1555.0,2872.66
1648,0.42900485436893204,1551.0,2865.27
1646,0.4513973268529769,1551.0,2865.27
1656,0.42089371980676327,1551.0,2865.27
1651,0.418534221683828,1551.0,2865.27
1648,0.4575242718446602,1551.0,2865.27
1662,0.4518652226233454,1551.0,2865.27
1652,0.43825665859564167,1551.0,2865.27
1651,0.4300423985463356,1551.0,2865.27
1647,0.4286581663630844,1551.0,2865.27
1663,0.42273000601322913,1551.0,2865.27
1651,0.41913991520290733,1551.0,2865.27
1649,0.44026682838083686,1551.0,2865.27
1645,0.451063829787234,1551.0,2865.27
1651,0.4179285281647486,1551.0,2865.27
1646,0.42345078979343864,1551.0,2865.27
1695,0.4342182890855457,1551.0,2865.27
1648,0.433252427184466,1551.0,2865.27
1649,0.4323832625833839,1551.0,2865.27
1678,0.4374255065554231,1551.0,2865.27
1664,0.4753605769230769,1551.0,2865.27
1648,0.47815533980582525,1551.0,2865.27
1642,0.48294762484774667,1551.0,2865.27
1650,0.47515151515151516,1551.0,2865.27
1665,0.4744744744744745,1551.0,2865.27
1647,0.47965998785670916,1551.0,2865.27
1646,0.45929526123936815,1551.0,2865.27
1644,0.4628953771289538,1551.0,2865.27
1643,0.4613511868533171,1551.0,2865.27
1649,0.4681625227410552,1551.0,2865.27
1660,0.4674698795180723,1551.0,2865.27
1648,0.47572815533980584,1551.0,2865.27
1648,0.470873786407767,1551.0,2865.27
1653,0.44888082274652147,1551.0,2865.27
1652,0.44975786924939465,1551.0,2865.27
1648,0.466626213592233,1551.0,2865.27
1653,0.44888082274652147,1551.0,2865.27
1645,0.4553191489361702,1551.0,2865.27
1651,0.434282253179891,1551.0,2865.27
1657,0.4586602293301147,1551.0,2865.27
1655,0.4308157099697885,1551.0,2865.27
1645,0.4231003039513678,1551.0,2865.27
1642,0.44884287454323996,1551.0,2865.27
1649,0.43541540327471195,1551.0,2865.27
1647,0.44383727990285365,1551.0,2865.27
1644,0.4343065693430657,1551.0,2865.27
1646,0.43256379100850545,1551.0,2865.27
1650,0.4406060606060606,1551.0,2865.27
1645,0.435258358662614,1551.0,2865.27
1642,0.4354445797807552,1551.0,2865.27
1647,0.432301153612629,1551.0,2865.27
1646,0.43195625759416767,1551.0,2865.27
1649,0.43056397816858705,1551.0,2865.27
1649,0.44996967859308673,1548.0,2859.73
1666,0.4327731092436975,1547.0,2857.89
1649,0.4329896907216495,1551.0,2865.27
1648,0.41201456310679613,1447.0,2673.22
1650,0.4351515151515152,1551.0,2865.27
1670,0.4353293413173653,1551.0,2865.27
1647,0.4225865209471767,1549.0,2861.58
1647,0.43108682452944747,1551.0,2865.27
1666,0.3997599039615846,1551.0,2865.27
1653,0.4053236539624924,1551.0,2865.27
1646,0.4161603888213852,1551.0,2865.27
1650,0.4303030303030303,1551.0,2865.27
1665,0.436036036036036,1551.0,2865.27
1677,0.41443053070960045,1551.0,2865.27
1646,0.42952612393681655,1551.0,2865.27
1649,0.42874469375379015,1551.0,2865.27
1653,0.4246823956442831,1551.0,2865.27
1647,0.416514875531269,1551.0,2865.27
1658,0.43727382388419783,1551.0,2865.27
1651,0.43549364021804965,1551.0,2865.27
1649,0.43966040024257125,1551.0,2865.27
1648,0.43143203883495146,1551.0,2865.27
1691,0.42637492607924304,1551.0,2865.27
1656,0.43176328502415456,1551.0,2865.27
1690,0.4254437869822485,1551.0,2865.27
1685,0.42373887240356084,1551.0,2865.27
1653,0.4379915305505142,1551.0,2865.27
1653,0.4519056261343013,1551.0,2865.27
1649,0.43905397210430563,1551.0,2865.27
1670,0.4407185628742515,1551.0,2865.27
1652,0.43825665859564167,1551.0,2865.27
1652,0.4539951573849879,1551.0,2865.27
1653,0.4337568058076225,1551.0,2865.27
1652,0.44128329297820823,1551.0,2865.27
1673,0.4237895995218171,1551.0,2865.27
1653,0.4537205081669691,1549.0,2861.58
1649,0.45057610673135234,1551.0,2865.27
1641,0.4509445460085314,1551.0,2865.27
1652,0.45944309927360777,1551.0,2865.27
1651,0.4373107207752877,1551.0,2865.27
1646,0.45504252733900363,1551.0,2865.27
1653,0.426497277676951,1551.0,2865.27
1647,0.4183363691560413,1551.0,2865.27
1647,0.42501517911353975,1551.0,2865.27
1665,0.421021021021021,1551.0,2865.27
1664,0.421875,1551.0,2865.27
1654,0.4147521160822249,1551.0,2865.27
1655,0.43867069486404836,1551.0,2865.27
1652,0.43825665859564167,1551.0,2865.27
1656,0.42391304347826086,1551.0,2865.27
1649,0.44511825348696177,1551.0,2865.27
1651,0.4585099939430648,1551.0,2865.27
1652,0.4533898305084746,1551.0,2865.27
1651,0.45608721986674744,1551.0,2865.27
1652,0.4515738498789346,1551.0,2865.27
1647,0.445658773527626,1551.0,2865.27
1651,0.45608721986674744,1551.0,2865.27
1653,0.4537205081669691,1551.0,2865.27
1650,0.463030303030303,1551.0,2865.27
1654,0.4570737605804111,1551.0,2865.27
1659,0.4526823387582881,1551.0,2865.27
1647,0.44869459623557983,1551.0,2865.27
1651,0.44881889763779526,1551.0,2865.27
1651,0.4463961235614779,1551.0,2865.27
1651,0.4451847365233192,1551.0,2865.27
1647,0.4365513054037644,1551.0,2865.27
1647,0.44808743169398907,1551.0,2865.27
1645,0.435258358662614,1551.0,2865.27
1646,0.4398541919805589,1551.0,2865.27
1645,0.4310030395136778,1551.0,2865.27
1653,0.42165759225650334,1551.0,2865.27
1651,0.4258025439127801,1551.0,2865.27
1647,0.42926533090467517,1551.0,2865.27
1647,0.44505160898603524,1551.0,2865.27
1656,0.42632850241545894,1551.0,2865.27
1652,0.4582324455205811,1551.0,2865.27
1650,0.46060606060606063,1551.0,2865.27
1647,0.4207650273224044,1551.0,2865.27
1658,0.44330518697225574,1551.0,2865.27
1667,0.44571085782843434,1551.0,2865.27
1649,0.4329896907216495,1551.0,2865.27
1646,0.4404617253948967,1551.0,2865.27
1648,0.42839805825242716,1551.0,2865.27
1649,0.4530018192844148,1551.0,2865.27
1646,0.4356014580801944,1551.0,2865.27
1653,0.44041137326073804,1551.0,2865.27
1645,0.44984802431610943,1551.0,2865.27
1652,0.4642857142857143,1551.0,2865.27
1645,0.4553191489361702,1551.0,2865.27
1654,0.47339782345828296,1551.0,2865.27
1658,0.4776839565741858,1551.0,2865.27
1658,0.4601930036188179,1551.0,2865.27
1643,0.43639683505782106,1551.0,2865.27
1656,0.44082125603864736,1551.0,2865.27
1648,0.4550970873786408,1551.0,2865.27
1646,0.47023086269744835,1551.0,2865.27
1652,0.4648910411622276,1551.0,2865.27
1644,0.43369829683698297,1551.0,2865.27
1650,0.44727272727272727,1551.0,2865.27
1653,0.45614035087719296,1549.0,2861.58
1646,0.47023086269744835,1551.0,2865.27
1650,0.4593939393939394,1551.0,2865.27
1650,0.4824242424242424,1551.0,2865.27
1646,0.4240583232077764,1551.0,2865.27
1665,0.45585585585585586,1551.0,2865.27
1648,0.4375,1551.0,2865.27
1648,0.4557038834951456,1551.0,2865.27
1649,0.44693753790175866,1551.0,2865.27
1656,0.45108695652173914,1551.0,2865.27
1649,0.40873256519102485,1548.0,2859.73
1645,0.42735562310030395,1548.0,2859.73
1650,0.4490909090909091,1548.0,2859.73
1652,0.42675544794188863,1548.0,2859.73
1656,0.4329710144927536,1548.0,2859.73
1651,0.4318594791035736,1548.0,2859.73
1648,0.44478155339805825,1548.0,2859.73
1647,0.44505160898603524,1548.0,2859.73
1641,0.44972577696526506,1548.0,2859.73
1646,0.4513973268529769,1548.0,2859.73
1638,0.4481074481074481,1548.0,2859.73
1644,0.4628953771289538,1548.0,2859.73
1648,0.433252427184466,1548.0,2859.73
1646,0.4513973268529769,1548.0,2859.73
1649,0.4493632504548211,1548.0,2859.73
1650,0.47454545454545455,1548.0,2859.73
1652,0.4491525423728814,1548.0,2859.73
1650,0.46606060606060606,1548.0,2859.73
1653,0.4652147610405324,1548.0,2859.73
1647,0.4632665452337584,1548.0,2859.73
1645,0.4534954407294833,1548.0,2859.73
1648,0.4538834951456311,1548.0,2859.73
1652,0.4449152542372881,1551.0,2865.27
1668,0.4382494004796163,1551.0,2865.27
1647,0.41105039465695203,1551.0,2865.27
1654,0.4570737605804111,1551.0,2865.27
1646,0.46051032806804376,1551.0,2865.27
1652,0.4225181598062954,1551.0,2865.27
1650,0.41393939393939394,1551.0,2865.27
1648,0.44902912621359226,1551.0,2865.27
1655,0.4362537764350453,1551.0,2865.27
1658,0.43063932448733416,1551.0,2865.27
1649,0.4335961188599151,1551.0,2865.27
1663,0.42573662056524353,1551.0,2865.27
1648,0.43264563106796117,1551.0,2865.27
1641,0.43205362583790374,1551.0,2865.27
1660,0.4259036144578313,1551.0,2865.27
1651,0.43367655966081164,1551.0,2865.27
1667,0.4367126574685063,1551.0,2865.27
1657,0.45745322872661437,1551.0,2865.27
1670,0.47904191616766467,1551.0,2865.27
1675,0.4716417910447761,1560.0,2881.89
1643,0.47413268411442483,1551.0,2865.27
1671,0.4703770197486535,1551.0,2865.27
1646,0.47691373025516404,1551.0,2865.27
1663,0.4624173180998196,1551.0,2865.27
1655,0.46586102719033234,1551.0,2865.27
1648,0.4563106796116505,1551.0,2865.27
1653,0.4603750756200847,1551.0,2865.27
1651,0.45608721986674744,1551.0,2865.27
1657,0.4568497284248642,1551.0,2865.27
1654,0.46130592503022977,1551.0,2865.27
1654,0.4528415961305925,1551.0,2865.27
1654,0.4540507859733978,1551.0,2865.27
1694,0.423258559622196,1557.0,2876.35
1697,0.4260459634649381,1557.0,2876.35
1675,0.4376119402985075,1557.0,2876.35
1674,0.43667861409796893,1557.0,2876.35
1647,0.46083788706739526,1551.0,2865.27
1663,0.449789536981359,1551.0,2865.27
1650,0.43393939393939396,1551.0,2865.27
1651,0.4373107207752877,1551.0,2865.27
1649,0.44693753790175866,1551.0,2865.27
1674,0.44743130227001193,1551.0,2865.27
1674,0.4402628434886499,1551.0,2865.27
1660,0.4710843373493976,1560.0,2881.89
1658,0.4601930036188179,1560.0,2881.89
1660,0.4512048192771084,1560.0,2881.89
1668,0.4580335731414868,1551.0,2865.27
1669,0.46854403834631514,1551.0,2865.27
1649,0.45603395997574286,1551.0,2865.27
1658,0.4638118214716526,1542.0,2848.65
1665,0.4594594594594595,1560.0,2881.89
1662,0.4651022864019254,1551.0,2865.27
1647,0.4268366727383121,1551.0,2865.27
1650,0.43757575757575756,1551.0,2865.27
1685,0.4688427299703264,1551.0,2865.27
1656,0.46557971014492755,1549.0,2861.58
1655,0.454380664652568,1560.0,2881.89
1647,0.4395871281117183,1551.0,2865.27
1651,0.4415505754088431,1551.0,2865.27
1649,0.44633110976349305,1551.0,2865.27
1649,0.45178896300788357,1551.0,2865.27
1648,0.4496359223300971,1551.0,2865.27
1650,0.4484848484848485,1551.0,2865.27
1651,0.44579043004239854,1547.0,2857.89
1648,0.4550970873786408,1549.0,2861.58
1650,0.4587878787878788,1551.0,2865.27
1651,0.4451847365233192,1551.0,2865.27
1652,0.437046004842615,1549.0,2861.58
1651,0.434282253179891,1551.0,2865.27
1647,0.4383727990285367,1551.0,2865.27
1649,0.4426925409338993,1551.0,2865.27
1653,0.42528735632183906,1551.0,2865.27
1663,0.44197233914612144,1551.0,2865.27
1660,0.4457831325301205,1551.0,2865.27
1650,0.45636363636363636,1551.0,2865.27
1650,0.4503030303030303,1551.0,2865.27
1654,0.45223700120918986,1551.0,2865.27
1661,0.44431065623118604,1560.0,2881.89
1648,0.4496359223300971,1551.0,2865.27
1651,0.43791641429436706,1551.0,2865.27
1657,0.4496077248038624,1551.0,2865.27
1654,0.4534461910519952,1551.0,2865.27
1648,0.44781553398058255,1551.0,2865.27
1646,0.44532199270959905,1551.0,2865.27
1655,0.4453172205438066,1551.0,2865.27
1660,0.4536144578313253,1560.0,2881.89
1650,0.45212121212121215,1551.0,2865.27
1647,0.36247723132969034,1542.0,2848.65
1645,0.3939209726443769,1542.0,2848.65
1643,0.34388314059646985,1542.0,2848.65
1644,0.3570559610705596,1542.0,2848.65
1643,0.371880706025563,1542.0,2848.65
1659,0.3423749246534057,1542.0,2848.65
1640,0.33902439024390246,1542.0,2848.65
1645,0.35379939209726446,1542.0,2848.65
1650,0.3606060606060606,1548.0,2859.73
1641,0.36745886654478976,1542.0,2848.65
1641,0.3595368677635588,1542.0,2848.65
1647,0.37947783849423194,1542.0,2848.65
1645,0.3939209726443769,1542.0,2848.65
1644,0.3740875912408759,1542.0,2848.65
1643,0.3956177723676202,1542.0,2848.65
1640,0.3957317073170732,1542.0,2848.65
1640,0.3884146341463415,1542.0,2848.65
1643,0.3907486305538649,1542.0,2848.65
1643,0.418746195982958,1542.0,2848.65
1666,0.3865546218487395,1542.0,2848.65
1659,0.377335744424352,1542.0,2848.65
1667,0.40311937612477505,1542.0,2848.65
1661,0.40096327513546054,1542.0,2848.65
1643,0.40048691418137555,1542.0,2848.65
1664,0.38221153846153844,1542.0,2848.65
1645,0.3768996960486322,1548.0,2859.73
1664,0.38882211538461536,1557.0,2876.35
1661,0.3973509933774834,1542.0,2848.65
1640,0.37378048780487805,1542.0,2848.65
1647,0.3649058894960534,1548.0,2859.73
1647,0.366120218579235,1551.0,2865.27
1641,0.4296160877513711,1542.0,2848.65
1635,0.43241590214067277,1542.0,2848.65
1641,0.4137720901889092,1542.0,2848.65
1646,0.4082624544349939,1545.0,2854.19
1639,0.4185478950579622,1541.0,2846.81
1643,0.36275106512477173,1545.0,2854.19
1640,0.3359756097560976,1545.0,2854.19
1661,0.4027694160144491,1545.0,2854.19
1640,0.36829268292682926,1545.0,2854.19
1639,0.3813300793166565,1545.0,2854.19
1644,0.3570559610705596,1545.0,2854.19
1640,0.38902439024390245,1545.0,2854.19
1647,0.3709775349119611,1548.0,2859.73
1645,0.3404255319148936,1545.0,2854.19
1653,0.41742286751361163,1545.0,2854.19
1641,0.41681901279707495,1545.0,2854.19
1647,0.4080145719489982,1545.0,2854.19
1664,0.40024038461538464,1545.0,2854.19
1672,0.4061004784688995,1545.0,2854.19
1660,0.41445783132530123,1545.0,2854.19
1661,0.40878988561107765,1545.0,2854.19
1646,0.4082624544349939,1545.0,2854.19
1663,0.40829825616355986,1545.0,2854.19
1645,0.4231003039513678,1545.0,2854.19
1662,0.42478941034897716,1545.0,2854.19
1663,0.42934455802766086,1545.0,2854.19
1647,0.39344262295081966,1545.0,2854.19
1648,0.3901699029126214,1545.0,2854.19
1643,0.4619598295800365,1545.0,2854.19
1662,0.35679903730445245,1545.0,2854.19
1642,0.37088915956151036,1545.0,2854.19
1646,0.35844471445929527,1545.0,2854.19
1639,0.36363636363636365,1545.0,2854.19
1648,0.3567961165048544,1405.0,2595.66
1643,0.3755325623858795,1545.0,2854.19
1642,0.3861144945188794,1545.0,2854.19
1642,0.3861144945188794,1545.0,2854.19
1651,0.37431859479103574,1545.0,2854.19
1646,0.41251518833535844,1545.0,2854.19
1642,0.3982947624847747,1545.0,2854.19
1646,0.37910085054678005,1545.0,2854.19
1663,0.42092603728202044,1549.0,2861.58
1659,0.4424352019288728,1549.0,2861.58
1676,0.4051312649164678,1551.0,2865.27
1649,0.36628259551243175,1554.0,2870.81
1651,0.3670502725620836,1554.0,2870.81
1653,0.3684210526315789,1554.0,2870.81
1664,0.36899038461538464,1554.0,2870.81
1656,0.38405797101449274,1545.0,2854.19
1643,0.4035301278149726,1545.0,2854.19
1637,0.39645693341478316,1545.0,2854.19
1651,0.40399757722592367,1545.0,2854.19
1641,0.3930530164533821,1545.0,2854.19
1639,0.39658328248932273,1545.0,2854.19
1655,0.3867069486404834,1554.0,2870.81
1645,0.39270516717325227,1545.0,2854.19
1658,0.3956574185765983,1545.0,2854.19
1653,0.3762855414398064,1545.0,2854.19
1656,0.36835748792270534,1545.0,2854.19
1653,0.37265577737447064,1545.0,2854.19
1656,0.3756038647342995,1545.0,2854.19
1654,0.37605804111245467,1545.0,2854.19
1653,0.39624924379915305,1545.0,2854.19
1635,0.40305810397553515,1545.0,2854.19
1651,0.39309509388249547,1545.0,2854.19
1636,0.40097799511002447,1545.0,2854.19
1642,0.3781973203410475,1545.0,2854.19
1639,0.38682123245881633,1545.0,2854.19
1655,0.38429003021148034,1545.0,2854.19
1661,0.3798916315472607,1545.0,2854.19
1662,0.37364620938628157,1545.0,2854.19
1661,0.38049367850692356,1545.0,2854.19
1637,0.39401343921808185,1545.0,2854.19
1649,0.3905397210430564,1545.0,2854.19
1654,0.3730350665054414,1545.0,2854.19
1653,0.38898971566848156,1545.0,2854.19
1652,0.39648910411622273,1545.0,2854.19
1654,0.39117291414752114,1545.0,2854.19
1655,0.343202416918429,1545.0,2854.19
1652,0.3371670702179177,1545.0,2854.19
1645,0.3841945288753799,1537.0,2839.42
1644,0.36678832116788324,1545.0,2854.19
1641,0.36806825106642294,1545.0,2854.19
1653,0.411373260738052,1545.0,2854.19
1660,0.4234939759036145,1545.0,2854.19
1653,0.40411373260738054,1545.0,2854.19
1644,0.40632603406326034,1545.0,2854.19
1645,0.3951367781155015,1545.0,2854.19
1644,0.4057177615571776,1545.0,2854.19
1644,0.4343065693430657,1545.0,2854.19
1641,0.4308348567946374,1545.0,2854.19
1674,0.4032258064516129,1545.0,2854.19
1677,0.37924865831842575,1545.0,2854.19
1648,0.38349514563106796,1545.0,2854.19
1648,0.38349514563106796,1545.0,2854.19
1639,0.38316046369737644,1545.0,2854.19
1648,0.38349514563106796,1545.0,2854.19
1648,0.38349514563106796,1545.0,2854.19
1638,0.39194139194139194,1545.0,2854.19
1639,0.3886516168395363,1545.0,2854.19
1647,0.3655130540376442,1545.0,2854.19
1644,0.39476885644768855,1545.0,2854.19
1650,0.3987878787878788,1545.0,2854.19
1640,0.4060975609756098,1545.0,2854.19
1639,0.39780353874313606,1545.0,2854.19
1638,0.4065934065934066,1545.0,2854.19
1638,0.4065934065934066,1545.0,2854.19
1641,0.4034125533211456,1545.0,2854.19
1642,0.392204628501827,1545.0,2854.19
1642,0.39707673568818513,1545.0,2854.19
1642,0.4074299634591961,1545.0,2854.19
1645,0.39756838905775077,1545.0,2854.19
1648,0.38470873786407767,1545.0,2854.19
1644,0.40389294403892945,1545.0,2854.19
1641,0.3607556368068251,1545.0,2854.19
1658,0.36248492159227985,1545.0,2854.19
1644,0.3570559610705596,1545.0,2854.19
1648,0.38228155339805825,1545.0,2854.19
1643,0.4138770541692027,1545.0,2854.19
1640,0.3926829268292683,1545.0,2854.19
1648,0.4095873786407767,1545.0,2854.19
1637,0.4147831398900428,1545.0,2854.19
1650,0.4090909090909091,1545.0,2854.19
1660,0.41927710843373495,1545.0,2854.19
1641,0.3863497867154174,1545.0,2854.19
1659,0.3682941531042797,1545.0,2854.19
1654,0.38814993954050786,1545.0,2854.19
1642,0.3915956151035323,1545.0,2854.19
1653,0.38596491228070173,1545.0,2854.19
1660,0.39156626506024095,1545.0,2854.19
1658,0.37454764776839566,1545.0,2854.19
1642,0.3982947624847747,1545.0,2854.19
1647,0.38129933211900424,1545.0,2854.19
1635,0.40489296636085625,1545.0,2854.19
1660,0.41325301204819276,1545.0,2854.19
1639,0.40756558877364246,1545.0,2854.19
1654,0.40084643288996374,1545.0,2854.19
1642,0.41169305724725946,1545.0,2854.19
1637,0.3805742211362248,1545.0,2854.19
1644,0.42700729927007297,1545.0,2854.19
1656,0.39553140096618356,1544.0,2852.35
1639,0.38743136058572303,1545.0,2854.19
1644,0.39476885644768855,1551.0,2865.27
1655,0.3631419939577039,1545.0,2854.19
1648,0.3786407766990291,1545.0,2854.19
1642,0.3812423873325213,1545.0,2854.19
1646,0.37910085054678005,1545.0,2854.19
1649,0.3947847180109157,1545.0,2854.19
1645,0.4182370820668693,1545.0,2854.19
1645,0.3993920972644377,1545.0,2854.19
1638,0.4133089133089133,1545.0,2854.19
1640,0.41524390243902437,1545.0,2854.19
1638,0.4175824175824176,1545.0,2854.19
1639,0.4142769981696156,1545.0,2854.19
1640,0.39634146341463417,1545.0,2854.19
1644,0.395985401459854,1545.0,2854.19
1644,0.41119221411192214,1545.0,2854.19
1649,0.4050939963614312,1545.0,2854.19
1648,0.4071601941747573,1545.0,2854.19
1648,0.4059466019417476,1545.0,2854.19
1645,0.4066869300911854,1545.0,2854.19
1644,0.3984184914841849,1545.0,2854.19
1642,0.4123020706455542,1545.0,2854.19
1640,0.4097560975609756,1545.0,2854.19
1644,0.4081508515815085,1545.0,2854.19
1648,0.4053398058252427,1545.0,2854.19
1664,0.4014423076923077,1545.0,2854.19
1652,0.40799031476997577,1545.0,2854.19
1640,0.4091463414634146,1545.0,2854.19
1664,0.40444711538461536,1545.0,2854.19
1644,0.3655717761557178,1545.0,2854.19
1641,0.3668494820231566,1545.0,2854.19
1646,0.3979343863912515,1545.0,2854.19
1650,0.41818181818181815,1545.0,2854.19
1642,0.40316686967113274,1545.0,2854.19
1645,0.4115501519756839,1545.0,2854.19
1645,0.4121580547112462,1545.0,2854.19
1644,0.4142335766423358,1545.0,2854.19
1636,0.4119804400977995,1545.0,2854.19
1639,0.41122635753508235,1545.0,2854.19
1636,0.3918092909535452,1545.0,2854.19
1639,0.39536302623550945,1545.0,2854.19
1649,0.3947847180109157,1551.0,2865.27
1678,0.3909415971394517,1551.0,2865.27
1652,0.4001210653753027,1554.0,2870.81
1666,0.3967587034813926,1551.0,2865.27
1659,0.4092827004219409,1554.0,2870.81
1663,0.3656043295249549,1531.0,2828.34
1647,0.3709775349119611,1551.0,2865.27
1653,0.37265577737447064,1551.0,2865.27
1650,0.3690909090909091,1551.0,2865.27
1670,0.36347305389221557,1547.0,2857.89
1670,0.37005988023952097,1551.0,2865.27
1650,0.37212121212121213,1551.0,2865.27
1658,0.3703256936067551,1551.0,2865.27
1648,0.38106796116504854,1551.0,2865.27
1658,0.376357056694813,1551.0,2865.27
1650,0.3793939393939394,1551.0,2865.27
1647,0.37644201578627806,1551.0,2865.27
1653,0.37749546279491836,1551.0,2865.27
1653,0.37689050211736236,1551.0,2865.27
1652,0.3710653753026634,1551.0,2865.27
1644,0.3759124087591241,1551.0,2865.27
1650,0.3806060606060606,1551.0,2865.27
1648,0.3932038834951456,1551.0,2865.27
1654,0.3978234582829504,1551.0,2865.27
1649,0.39235900545785324,1551.0,2865.27
1653,0.397459165154265,1551.0,2865.27
1677,0.3780560524746571,1551.0,2865.27
1678,0.38557806912991655,1545.0,2854.19
1647,0.42501517911353975,1551.0,2865.27
1642,0.4366626065773447,1551.0,2865.27
1648,0.41262135922330095,1551.0,2865.27
1658,0.40349819059107356,1551.0,2865.27
1653,0.39080459770114945,1551.0,2865.27
1650,0.396969696969697,1551.0,2865.27
1653,0.397459165154265,1551.0,2865.27
1653,0.40048396854204477,1551.0,2865.27
1654,0.39721886336154777,1551.0,2865.27
1653,0.40411373260738054,1551.0,2865.27
1649,0.3905397210430564,1551.0,2865.27
1651,0.4076317383403998,1551.0,2865.27
1651,0.4076317383403998,1551.0,2865.27
1650,0.40969696969696967,1551.0,2865.27
1649,0.42449969678593086,1546.0,2856.04
1675,0.4077611940298507,1555.0,2872.66
1659,0.39059674502712477,1545.0,2854.19
1661,0.39072847682119205,1545.0,2854.19
1655,0.40483383685800606,1545.0,2854.19
1659,0.37010247136829416,1545.0,2854.19
1640,0.3701219512195122,1545.0,2854.19
1650,0.37393939393939396,1545.0,2854.19
1648,0.36468446601941745,1545.0,2854.19
1646,0.370595382746051,1545.0,2854.19
1643,0.371880706025563,1545.0,2854.19
1652,0.37227602905569007,1545.0,2854.19
1654,0.36275695284159615,1545.0,2854.19
1646,0.3645200486026732,1543.0,2850.5
1658,0.3455971049457177,1545.0,2854.19
1643,0.35057821059038347,1545.0,2854.19
1647,0.34972677595628415,1541.0,2846.81
1656,0.35144927536231885,1545.0,2854.19
1644,0.33880778588807786,1545.0,2854.19
1645,0.37325227963525837,1545.0,2854.19
1656,0.3810386473429952,1545.0,2854.19
1664,0.37740384615384615,1545.0,2854.19
1646,0.39489671931956255,1545.0,2854.19
1641,0.4040219378427788,1545.0,2854.19
1641,0.39549055453991466,1545.0,2854.19
1639,0.3910921293471629,1545.0,2854.19
1637,0.3989004276114844,1545.0,2854.19
1639,0.3941427699816962,1545.0,2854.19
1635,0.39510703363914373,1545.0,2854.19
1653,0.3781004234724743,1545.0,2854.19
1659,0.379746835443038,1545.0,2854.19
1648,0.36347087378640774,1545.0,2854.19
1644,0.3746958637469586,1545.0,2854.19
1653,0.382335148215366,1545.0,2854.19
1652,0.3904358353510896,1545.0,2854.19
1660,0.386144578313253,1545.0,2854.19
1659,0.3857745629897529,1545.0,2854.19
1661,0.3792895845875978,1545.0,2854.19
1656,0.38164251207729466,1545.0,2854.19
1655,0.3945619335347432,1545.0,2854.19
1659,0.4014466546112116,1545.0,2854.19
1658,0.36791314837153194,1545.0,2854.19
1642,0.40012180267965897,1545.0,2854.19
1654,0.3887545344619105,1545.0,2854.19
1636,0.39792176039119803,1545.0,2854.19
1648,0.3804611650485437,1545.0,2854.19
1636,0.38325183374083127,1545.0,2854.19
1641,0.37903717245581964,1545.0,2854.19
1645,0.39878419452887537,1545.0,2854.19
1645,0.3829787234042553,1545.0,2854.19
1645,0.3993920972644377,1543.0,2850.5
1658,0.402291917973462,1545.0,2854.19
1658,0.39384800965018096,1545.0,2854.19
1653,0.3793103448275862,1545.0,2854.19
1656,0.3864734299516908,1545.0,2854.19
1657,0.40615570307785154,1545.0,2854.19
1661,0.40517760385310053,1545.0,2854.19
1644,0.4172749391727494,1545.0,2854.19
1644,0.4197080291970803,1542.0,2848.65
1641,0.41803778184034124,1542.0,2848.65
1645,0.39878419452887537,1545.0,2854.19
1635,0.38960244648318043,1542.0,2848.65
1638,0.38644688644688646,1542.0,2848.65
1665,0.34174174174174177,1545.0,2854.19
1639,0.350823672971324,1542.0,2848.65
1655,0.34924471299093657,1542.0,2848.65
1654,0.36275695284159615,1545.0,2854.19
1652,0.38256658595641646,1554.0,2870.81
1632,0.36151960784313725,1542.0,2848.65
1667,0.3593281343731254,1548.0,2859.73
1662,0.35679903730445245,1538.0,2841.27
1639,0.3642464917632703,1542.0,2848.65
1658,0.3703256936067551,1542.0,2848.65
1650,0.3624242424242424,1542.0,2848.65
1647,0.3594414086217365,1542.0,2848.65
1655,0.3413897280966767,1542.0,2848.65
1684,0.34382422802850354,1542.0,2848.65
1643,0.3542300669506999,1542.0,2848.65
1682,0.3501783590963139,1542.0,2848.65
1643,0.3712720632988436,1542.0,2848.65
1649,0.35051546391752575,1542.0,2848.65
1644,0.3564476885644769,1542.0,2848.65
1653,0.41681790683605563,1545.0,2854.19
1691,0.3660555884092253,1548.0,2859.73
1662,0.3953068592057762,1548.0,2859.73
1641,0.408897014015844,1545.0,2854.19
1657,0.40012070006035005,1545.0,2854.19
1643,0.42057212416311623,1545.0,2854.19
1643,0.3797930614729154,1519.0,2806.18
1646,0.40643985419198053,1545.0,2854.19
1646,0.402187120291616,1545.0,2854.19
1642,0.4043848964677223,1545.0,2854.19
1640,0.40792682926829266,1545.0,2854.19
1644,0.38503649635036497,1545.0,2854.19
1651,0.404603270745003,1545.0,2854.19
1670,0.3898203592814371,1545.0,2854.19
1643,0.4120511259890444,1545.0,2854.19
1646,0.3572296476306197,1545.0,2854.19
1686,0.38137603795966785,1545.0,2854.19
